COUNTRY,Genus
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
Sweden,Betula
